age,age_real,path
1,51,/opt/ml/input/ext_data/megaage_asian/train/21245.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21246.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/21247.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21248.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/21249.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/21250.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/21251.jpg
2,65,/opt/ml/input/ext_data/megaage_asian/train/21252.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21253.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/21254.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/21255.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/21256.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/21257.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/21258.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/21259.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/21260.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/21261.jpg
1,50,/opt/ml/input/ext_data/megaage_asian/train/21262.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/21263.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/21264.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/21265.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21266.jpg
2,64,/opt/ml/input/ext_data/megaage_asian/train/21267.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/21268.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21269.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/21270.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/21271.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21272.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/21273.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21276.jpg
1,41,/opt/ml/input/ext_data/megaage_asian/train/21278.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/21279.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/21280.jpg
2,62,/opt/ml/input/ext_data/megaage_asian/train/21281.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21282.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21283.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21284.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21285.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21286.jpg
2,69,/opt/ml/input/ext_data/megaage_asian/train/21287.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21288.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/21290.jpg
1,41,/opt/ml/input/ext_data/megaage_asian/train/21291.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/21292.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21293.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/21294.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21295.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21296.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21297.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/21298.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/21299.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21300.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/21301.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/21302.jpg
1,53,/opt/ml/input/ext_data/megaage_asian/train/21303.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/21304.jpg
1,41,/opt/ml/input/ext_data/megaage_asian/train/21305.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/21306.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21307.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/21309.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21310.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/21311.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21312.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21313.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/21314.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21315.jpg
1,58,/opt/ml/input/ext_data/megaage_asian/train/21316.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/21317.jpg
2,67,/opt/ml/input/ext_data/megaage_asian/train/21318.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/21319.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/21320.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/21321.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/21322.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/21325.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21326.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/21327.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/21328.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/21329.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21330.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/21331.jpg
1,54,/opt/ml/input/ext_data/megaage_asian/train/21332.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21333.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/21334.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21336.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21337.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21338.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21339.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/21340.jpg
2,61,/opt/ml/input/ext_data/megaage_asian/train/21341.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/21342.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/21344.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21347.jpg
2,63,/opt/ml/input/ext_data/megaage_asian/train/21350.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21351.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/21352.jpg
1,48,/opt/ml/input/ext_data/megaage_asian/train/21353.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/21354.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/21355.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21356.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/21357.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/21358.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/21359.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21360.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21361.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/21362.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/21363.jpg
2,65,/opt/ml/input/ext_data/megaage_asian/train/21364.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/21365.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/21366.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/21367.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/21368.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21369.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21370.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/21371.jpg
1,53,/opt/ml/input/ext_data/megaage_asian/train/21373.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/21374.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/21375.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/21376.jpg
1,50,/opt/ml/input/ext_data/megaage_asian/train/21378.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/21379.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/21382.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/21383.jpg
2,69,/opt/ml/input/ext_data/megaage_asian/train/21384.jpg
2,60,/opt/ml/input/ext_data/megaage_asian/train/21385.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/21386.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21387.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/21388.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/21389.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21390.jpg
2,60,/opt/ml/input/ext_data/megaage_asian/train/21391.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/21392.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21394.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/21395.jpg
2,62,/opt/ml/input/ext_data/megaage_asian/train/21396.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/21397.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/21398.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/21399.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/21400.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/21401.jpg
2,68,/opt/ml/input/ext_data/megaage_asian/train/21402.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/21403.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/21405.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/21406.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21407.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21408.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21409.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21410.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/21411.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/21412.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/21413.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/21414.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/21415.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/21416.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21417.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/21418.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21419.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/21420.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/21421.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/21422.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21424.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/21425.jpg
2,65,/opt/ml/input/ext_data/megaage_asian/train/21426.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21427.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21428.jpg
1,48,/opt/ml/input/ext_data/megaage_asian/train/21429.jpg
1,48,/opt/ml/input/ext_data/megaage_asian/train/21430.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/21432.jpg
1,41,/opt/ml/input/ext_data/megaage_asian/train/21433.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/21434.jpg
2,69,/opt/ml/input/ext_data/megaage_asian/train/21435.jpg
1,48,/opt/ml/input/ext_data/megaage_asian/train/21436.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/21437.jpg
1,58,/opt/ml/input/ext_data/megaage_asian/train/21438.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/21439.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/21440.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/21441.jpg
1,50,/opt/ml/input/ext_data/megaage_asian/train/21442.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21443.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21444.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21445.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/21446.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/21447.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/21448.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21449.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/21450.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21451.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21452.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/21454.jpg
1,57,/opt/ml/input/ext_data/megaage_asian/train/21456.jpg
1,50,/opt/ml/input/ext_data/megaage_asian/train/21457.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21458.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/21459.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/21460.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21461.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/21462.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/21463.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/21464.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21466.jpg
1,57,/opt/ml/input/ext_data/megaage_asian/train/21468.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/21469.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/21470.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/21471.jpg
1,58,/opt/ml/input/ext_data/megaage_asian/train/21472.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/21473.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/21474.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/21475.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/21476.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/21477.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21478.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/21479.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21480.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/21481.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/21482.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21483.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/21484.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/21485.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/21487.jpg
2,68,/opt/ml/input/ext_data/megaage_asian/train/21488.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/21489.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/21491.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/21492.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/21493.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21494.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/21495.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/21496.jpg
2,60,/opt/ml/input/ext_data/megaage_asian/train/21497.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/21498.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/21499.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/21500.jpg
2,69,/opt/ml/input/ext_data/megaage_asian/train/21501.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/21502.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21503.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/21504.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/21505.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/21506.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/21507.jpg
2,68,/opt/ml/input/ext_data/megaage_asian/train/21508.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/21509.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/21510.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21511.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21512.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/21513.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/21514.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/21515.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21516.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/21517.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/21518.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/21519.jpg
1,41,/opt/ml/input/ext_data/megaage_asian/train/21520.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/21521.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/21523.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/21524.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/21527.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21528.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/21529.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21530.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/21531.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/21532.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/21533.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21534.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21535.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/21536.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21537.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/21538.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21539.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/21540.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/21541.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21542.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/21543.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21545.jpg
2,60,/opt/ml/input/ext_data/megaage_asian/train/21546.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21547.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/21549.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/21550.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/21551.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21552.jpg
1,53,/opt/ml/input/ext_data/megaage_asian/train/21554.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/21555.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/21557.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21558.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/21559.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/21560.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/21561.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/21562.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/21563.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21564.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21565.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21566.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/21567.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/21569.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21570.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/21571.jpg
1,54,/opt/ml/input/ext_data/megaage_asian/train/21572.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21573.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21574.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21575.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/21576.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/21577.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/21578.jpg
1,58,/opt/ml/input/ext_data/megaage_asian/train/21579.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/21580.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/21581.jpg
2,60,/opt/ml/input/ext_data/megaage_asian/train/21582.jpg
2,62,/opt/ml/input/ext_data/megaage_asian/train/21583.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21584.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21585.jpg
1,58,/opt/ml/input/ext_data/megaage_asian/train/21586.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21587.jpg
2,61,/opt/ml/input/ext_data/megaage_asian/train/21588.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/21589.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/21590.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/21591.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/21592.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/21593.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/21594.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21595.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21596.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/21598.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21600.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21601.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21604.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21605.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21606.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21608.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/21610.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/21611.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21612.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/21613.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21614.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21615.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/21616.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21617.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21618.jpg
1,54,/opt/ml/input/ext_data/megaage_asian/train/21619.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21620.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21621.jpg
1,41,/opt/ml/input/ext_data/megaage_asian/train/21622.jpg
2,60,/opt/ml/input/ext_data/megaage_asian/train/21623.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21624.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21625.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/21626.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/21627.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/21629.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/21630.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21631.jpg
2,66,/opt/ml/input/ext_data/megaage_asian/train/21632.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/21633.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/21635.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/21636.jpg
1,48,/opt/ml/input/ext_data/megaage_asian/train/21637.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/21638.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21639.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21640.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/21641.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/21642.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21644.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/21646.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/21647.jpg
1,54,/opt/ml/input/ext_data/megaage_asian/train/21648.jpg
2,64,/opt/ml/input/ext_data/megaage_asian/train/21649.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21650.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/21651.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21652.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/21653.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/21654.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/21656.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/21657.jpg
2,63,/opt/ml/input/ext_data/megaage_asian/train/21658.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21659.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21661.jpg
1,53,/opt/ml/input/ext_data/megaage_asian/train/21662.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/21663.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/21664.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21665.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/21666.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/21667.jpg
1,53,/opt/ml/input/ext_data/megaage_asian/train/21668.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/21669.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21671.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21673.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/21674.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21675.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21676.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21679.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/21680.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/21681.jpg
2,66,/opt/ml/input/ext_data/megaage_asian/train/21682.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/21683.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/21684.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/21685.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/21686.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/21687.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/21688.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21689.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21690.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21692.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/21693.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21694.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/21695.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/21696.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/21697.jpg
1,41,/opt/ml/input/ext_data/megaage_asian/train/21698.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/21699.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/21700.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/21701.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/21702.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/21703.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/21704.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/21705.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/21706.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/21707.jpg
