id,gender,race,age,path,normal,incorrect,mask1,mask2,mask3,mask4,mask5
003684,male,Asian,58,003684_male_Asian_58,/opt/ml/input/data/train/images/003684_male_Asian_58/normal.jpg,/opt/ml/input/data/train/images/003684_male_Asian_58/incorrect_mask.jpg,/opt/ml/input/data/train/images/003684_male_Asian_58/mask1.jpg,/opt/ml/input/data/train/images/003684_male_Asian_58/mask2.jpg,/opt/ml/input/data/train/images/003684_male_Asian_58/mask3.jpg,/opt/ml/input/data/train/images/003684_male_Asian_58/mask4.jpg,/opt/ml/input/data/train/images/003684_male_Asian_58/mask5.jpg
001315,female,Asian,24,001315_female_Asian_24,/opt/ml/input/data/train/images/001315_female_Asian_24/normal.jpg,/opt/ml/input/data/train/images/001315_female_Asian_24/incorrect_mask.jpg,/opt/ml/input/data/train/images/001315_female_Asian_24/mask1.jpg,/opt/ml/input/data/train/images/001315_female_Asian_24/mask2.jpg,/opt/ml/input/data/train/images/001315_female_Asian_24/mask3.jpg,/opt/ml/input/data/train/images/001315_female_Asian_24/mask4.jpg,/opt/ml/input/data/train/images/001315_female_Asian_24/mask5.jpg
006565,male,Asian,20,006565_male_Asian_20,/opt/ml/input/data/train/images/006565_male_Asian_20/normal.jpg,/opt/ml/input/data/train/images/006565_male_Asian_20/incorrect_mask.jpg,/opt/ml/input/data/train/images/006565_male_Asian_20/mask1.jpg,/opt/ml/input/data/train/images/006565_male_Asian_20/mask2.jpg,/opt/ml/input/data/train/images/006565_male_Asian_20/mask3.jpg,/opt/ml/input/data/train/images/006565_male_Asian_20/mask4.jpg,/opt/ml/input/data/train/images/006565_male_Asian_20/mask5.jpg
006081,male,Asian,19,006081_male_Asian_19,/opt/ml/input/data/train/images/006081_male_Asian_19/normal.jpg,/opt/ml/input/data/train/images/006081_male_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/006081_male_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/006081_male_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/006081_male_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/006081_male_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/006081_male_Asian_19/mask5.jpg
003087,female,Asian,19,003087_female_Asian_19,/opt/ml/input/data/train/images/003087_female_Asian_19/normal.jpg,/opt/ml/input/data/train/images/003087_female_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/003087_female_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/003087_female_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/003087_female_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/003087_female_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/003087_female_Asian_19/mask5.jpg
005439,female,Asian,58,005439_female_Asian_58,/opt/ml/input/data/train/images/005439_female_Asian_58/normal.jpg,/opt/ml/input/data/train/images/005439_female_Asian_58/incorrect_mask.jpg,/opt/ml/input/data/train/images/005439_female_Asian_58/mask1.jpg,/opt/ml/input/data/train/images/005439_female_Asian_58/mask2.jpg,/opt/ml/input/data/train/images/005439_female_Asian_58/mask3.jpg,/opt/ml/input/data/train/images/005439_female_Asian_58/mask4.jpg,/opt/ml/input/data/train/images/005439_female_Asian_58/mask5.jpg
001787,female,Asian,26,001787_female_Asian_26,/opt/ml/input/data/train/images/001787_female_Asian_26/normal.jpg,/opt/ml/input/data/train/images/001787_female_Asian_26/incorrect_mask.jpg,/opt/ml/input/data/train/images/001787_female_Asian_26/mask1.jpg,/opt/ml/input/data/train/images/001787_female_Asian_26/mask2.jpg,/opt/ml/input/data/train/images/001787_female_Asian_26/mask3.jpg,/opt/ml/input/data/train/images/001787_female_Asian_26/mask4.jpg,/opt/ml/input/data/train/images/001787_female_Asian_26/mask5.jpg
001269,female,Asian,23,001269_female_Asian_23,/opt/ml/input/data/train/images/001269_female_Asian_23/normal.jpg,/opt/ml/input/data/train/images/001269_female_Asian_23/incorrect_mask.jpg,/opt/ml/input/data/train/images/001269_female_Asian_23/mask1.jpg,/opt/ml/input/data/train/images/001269_female_Asian_23/mask2.jpg,/opt/ml/input/data/train/images/001269_female_Asian_23/mask3.jpg,/opt/ml/input/data/train/images/001269_female_Asian_23/mask4.jpg,/opt/ml/input/data/train/images/001269_female_Asian_23/mask5.jpg
003318,female,Asian,20,003318_female_Asian_20,/opt/ml/input/data/train/images/003318_female_Asian_20/normal.jpg,/opt/ml/input/data/train/images/003318_female_Asian_20/incorrect_mask.jpg,/opt/ml/input/data/train/images/003318_female_Asian_20/mask1.jpg,/opt/ml/input/data/train/images/003318_female_Asian_20/mask2.jpg,/opt/ml/input/data/train/images/003318_female_Asian_20/mask3.jpg,/opt/ml/input/data/train/images/003318_female_Asian_20/mask4.jpg,/opt/ml/input/data/train/images/003318_female_Asian_20/mask5.jpg
003119,female,Asian,20,003119_female_Asian_20,/opt/ml/input/data/train/images/003119_female_Asian_20/normal.jpg,/opt/ml/input/data/train/images/003119_female_Asian_20/incorrect_mask.jpg,/opt/ml/input/data/train/images/003119_female_Asian_20/mask1.jpg,/opt/ml/input/data/train/images/003119_female_Asian_20/mask2.jpg,/opt/ml/input/data/train/images/003119_female_Asian_20/mask3.jpg,/opt/ml/input/data/train/images/003119_female_Asian_20/mask4.jpg,/opt/ml/input/data/train/images/003119_female_Asian_20/mask5.jpg
001356,male,Asian,23,001356_male_Asian_23,/opt/ml/input/data/train/images/001356_male_Asian_23/normal.jpg,/opt/ml/input/data/train/images/001356_male_Asian_23/incorrect_mask.jpg,/opt/ml/input/data/train/images/001356_male_Asian_23/mask1.jpg,/opt/ml/input/data/train/images/001356_male_Asian_23/mask2.jpg,/opt/ml/input/data/train/images/001356_male_Asian_23/mask3.jpg,/opt/ml/input/data/train/images/001356_male_Asian_23/mask4.jpg,/opt/ml/input/data/train/images/001356_male_Asian_23/mask5.jpg
003558,female,Asian,45,003558_female_Asian_45,/opt/ml/input/data/train/images/003558_female_Asian_45/normal.jpg,/opt/ml/input/data/train/images/003558_female_Asian_45/incorrect_mask.jpg,/opt/ml/input/data/train/images/003558_female_Asian_45/mask1.jpg,/opt/ml/input/data/train/images/003558_female_Asian_45/mask2.jpg,/opt/ml/input/data/train/images/003558_female_Asian_45/mask3.jpg,/opt/ml/input/data/train/images/003558_female_Asian_45/mask4.jpg,/opt/ml/input/data/train/images/003558_female_Asian_45/mask5.jpg
006173,female,Asian,19,006173_female_Asian_19,/opt/ml/input/data/train/images/006173_female_Asian_19/normal.png,/opt/ml/input/data/train/images/006173_female_Asian_19/incorrect_mask.png,/opt/ml/input/data/train/images/006173_female_Asian_19/mask1.png,/opt/ml/input/data/train/images/006173_female_Asian_19/mask2.png,/opt/ml/input/data/train/images/006173_female_Asian_19/mask3.png,/opt/ml/input/data/train/images/006173_female_Asian_19/mask4.png,/opt/ml/input/data/train/images/006173_female_Asian_19/mask5.png
003536,male,Asian,59,003536_male_Asian_59,/opt/ml/input/data/train/images/003536_male_Asian_59/normal.jpg,/opt/ml/input/data/train/images/003536_male_Asian_59/incorrect_mask.jpg,/opt/ml/input/data/train/images/003536_male_Asian_59/mask1.jpg,/opt/ml/input/data/train/images/003536_male_Asian_59/mask2.jpg,/opt/ml/input/data/train/images/003536_male_Asian_59/mask3.jpg,/opt/ml/input/data/train/images/003536_male_Asian_59/mask4.jpg,/opt/ml/input/data/train/images/003536_male_Asian_59/mask5.jpg
003267,female,Asian,19,003267_female_Asian_19,/opt/ml/input/data/train/images/003267_female_Asian_19/normal.jpg,/opt/ml/input/data/train/images/003267_female_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/003267_female_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/003267_female_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/003267_female_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/003267_female_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/003267_female_Asian_19/mask5.jpg
001275,female,Asian,24,001275_female_Asian_24,/opt/ml/input/data/train/images/001275_female_Asian_24/normal.jpg,/opt/ml/input/data/train/images/001275_female_Asian_24/incorrect_mask.jpg,/opt/ml/input/data/train/images/001275_female_Asian_24/mask1.jpg,/opt/ml/input/data/train/images/001275_female_Asian_24/mask2.jpg,/opt/ml/input/data/train/images/001275_female_Asian_24/mask3.jpg,/opt/ml/input/data/train/images/001275_female_Asian_24/mask4.jpg,/opt/ml/input/data/train/images/001275_female_Asian_24/mask5.jpg
004478,female,Asian,60,004478_female_Asian_60,/opt/ml/input/data/train/images/004478_female_Asian_60/normal.jpg,/opt/ml/input/data/train/images/004478_female_Asian_60/incorrect_mask.jpg,/opt/ml/input/data/train/images/004478_female_Asian_60/mask1.jpg,/opt/ml/input/data/train/images/004478_female_Asian_60/mask2.jpg,/opt/ml/input/data/train/images/004478_female_Asian_60/mask3.jpg,/opt/ml/input/data/train/images/004478_female_Asian_60/mask4.jpg,/opt/ml/input/data/train/images/004478_female_Asian_60/mask5.jpg
006336,female,Asian,18,006336_female_Asian_18,/opt/ml/input/data/train/images/006336_female_Asian_18/normal.jpg,/opt/ml/input/data/train/images/006336_female_Asian_18/incorrect_mask.jpg,/opt/ml/input/data/train/images/006336_female_Asian_18/mask1.jpg,/opt/ml/input/data/train/images/006336_female_Asian_18/mask2.jpg,/opt/ml/input/data/train/images/006336_female_Asian_18/mask3.jpg,/opt/ml/input/data/train/images/006336_female_Asian_18/mask4.jpg,/opt/ml/input/data/train/images/006336_female_Asian_18/mask5.jpg
000631,female,Asian,57,000631_female_Asian_57,/opt/ml/input/data/train/images/000631_female_Asian_57/normal.jpg,/opt/ml/input/data/train/images/000631_female_Asian_57/incorrect_mask.jpg,/opt/ml/input/data/train/images/000631_female_Asian_57/mask1.jpg,/opt/ml/input/data/train/images/000631_female_Asian_57/mask2.jpg,/opt/ml/input/data/train/images/000631_female_Asian_57/mask3.jpg,/opt/ml/input/data/train/images/000631_female_Asian_57/mask4.jpg,/opt/ml/input/data/train/images/000631_female_Asian_57/mask5.jpg
003384,female,Asian,19,003384_female_Asian_19,/opt/ml/input/data/train/images/003384_female_Asian_19/normal.jpg,/opt/ml/input/data/train/images/003384_female_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/003384_female_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/003384_female_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/003384_female_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/003384_female_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/003384_female_Asian_19/mask5.jpg
000693,female,Asian,54,000693_female_Asian_54,/opt/ml/input/data/train/images/000693_female_Asian_54/normal.jpg,/opt/ml/input/data/train/images/000693_female_Asian_54/incorrect_mask.jpg,/opt/ml/input/data/train/images/000693_female_Asian_54/mask1.jpg,/opt/ml/input/data/train/images/000693_female_Asian_54/mask2.jpg,/opt/ml/input/data/train/images/000693_female_Asian_54/mask3.jpg,/opt/ml/input/data/train/images/000693_female_Asian_54/mask4.jpg,/opt/ml/input/data/train/images/000693_female_Asian_54/mask5.jpg
005261,male,Asian,20,005261_male_Asian_20,/opt/ml/input/data/train/images/005261_male_Asian_20/normal.jpg,/opt/ml/input/data/train/images/005261_male_Asian_20/incorrect_mask.jpg,/opt/ml/input/data/train/images/005261_male_Asian_20/mask1.jpg,/opt/ml/input/data/train/images/005261_male_Asian_20/mask2.jpg,/opt/ml/input/data/train/images/005261_male_Asian_20/mask3.jpg,/opt/ml/input/data/train/images/005261_male_Asian_20/mask4.jpg,/opt/ml/input/data/train/images/005261_male_Asian_20/mask5.jpg
004450,male,Asian,22,004450_male_Asian_22,/opt/ml/input/data/train/images/004450_male_Asian_22/normal.jpg,/opt/ml/input/data/train/images/004450_male_Asian_22/incorrect_mask.jpg,/opt/ml/input/data/train/images/004450_male_Asian_22/mask1.jpg,/opt/ml/input/data/train/images/004450_male_Asian_22/mask2.jpg,/opt/ml/input/data/train/images/004450_male_Asian_22/mask3.jpg,/opt/ml/input/data/train/images/004450_male_Asian_22/mask4.jpg,/opt/ml/input/data/train/images/004450_male_Asian_22/mask5.jpg
004371,female,Asian,56,004371_female_Asian_56,/opt/ml/input/data/train/images/004371_female_Asian_56/normal.jpg,/opt/ml/input/data/train/images/004371_female_Asian_56/incorrect_mask.jpg,/opt/ml/input/data/train/images/004371_female_Asian_56/mask1.jpg,/opt/ml/input/data/train/images/004371_female_Asian_56/mask2.jpg,/opt/ml/input/data/train/images/004371_female_Asian_56/mask3.jpg,/opt/ml/input/data/train/images/004371_female_Asian_56/mask4.jpg,/opt/ml/input/data/train/images/004371_female_Asian_56/mask5.jpg
005508,female,Asian,56,005508_female_Asian_56,/opt/ml/input/data/train/images/005508_female_Asian_56/normal.jpg,/opt/ml/input/data/train/images/005508_female_Asian_56/incorrect_mask.jpg,/opt/ml/input/data/train/images/005508_female_Asian_56/mask1.jpg,/opt/ml/input/data/train/images/005508_female_Asian_56/mask2.jpg,/opt/ml/input/data/train/images/005508_female_Asian_56/mask3.jpg,/opt/ml/input/data/train/images/005508_female_Asian_56/mask4.jpg,/opt/ml/input/data/train/images/005508_female_Asian_56/mask5.jpg
003705,female,Asian,58,003705_female_Asian_58,/opt/ml/input/data/train/images/003705_female_Asian_58/normal.jpg,/opt/ml/input/data/train/images/003705_female_Asian_58/incorrect_mask.jpg,/opt/ml/input/data/train/images/003705_female_Asian_58/mask1.jpg,/opt/ml/input/data/train/images/003705_female_Asian_58/mask2.jpg,/opt/ml/input/data/train/images/003705_female_Asian_58/mask3.jpg,/opt/ml/input/data/train/images/003705_female_Asian_58/mask4.jpg,/opt/ml/input/data/train/images/003705_female_Asian_58/mask5.jpg
001035,female,Asian,25,001035_female_Asian_25,/opt/ml/input/data/train/images/001035_female_Asian_25/normal.jpg,/opt/ml/input/data/train/images/001035_female_Asian_25/incorrect_mask.jpg,/opt/ml/input/data/train/images/001035_female_Asian_25/mask1.jpg,/opt/ml/input/data/train/images/001035_female_Asian_25/mask2.jpg,/opt/ml/input/data/train/images/001035_female_Asian_25/mask3.jpg,/opt/ml/input/data/train/images/001035_female_Asian_25/mask4.jpg,/opt/ml/input/data/train/images/001035_female_Asian_25/mask5.jpg
006674,male,Asian,19,006674_male_Asian_19,/opt/ml/input/data/train/images/006674_male_Asian_19/normal.jpg,/opt/ml/input/data/train/images/006674_male_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/006674_male_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/006674_male_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/006674_male_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/006674_male_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/006674_male_Asian_19/mask5.jpg
001462,male,Asian,56,001462_male_Asian_56,/opt/ml/input/data/train/images/001462_male_Asian_56/normal.jpg,/opt/ml/input/data/train/images/001462_male_Asian_56/incorrect_mask.jpg,/opt/ml/input/data/train/images/001462_male_Asian_56/mask1.jpg,/opt/ml/input/data/train/images/001462_male_Asian_56/mask2.jpg,/opt/ml/input/data/train/images/001462_male_Asian_56/mask3.jpg,/opt/ml/input/data/train/images/001462_male_Asian_56/mask4.jpg,/opt/ml/input/data/train/images/001462_male_Asian_56/mask5.jpg
003369,female,Asian,20,003369_female_Asian_20,/opt/ml/input/data/train/images/003369_female_Asian_20/normal.jpg,/opt/ml/input/data/train/images/003369_female_Asian_20/incorrect_mask.jpg,/opt/ml/input/data/train/images/003369_female_Asian_20/mask1.jpg,/opt/ml/input/data/train/images/003369_female_Asian_20/mask2.jpg,/opt/ml/input/data/train/images/003369_female_Asian_20/mask3.jpg,/opt/ml/input/data/train/images/003369_female_Asian_20/mask4.jpg,/opt/ml/input/data/train/images/003369_female_Asian_20/mask5.jpg
004433,female,Asian,23,004433_female_Asian_23,/opt/ml/input/data/train/images/004433_female_Asian_23/normal.jpg,/opt/ml/input/data/train/images/004433_female_Asian_23/incorrect_mask.jpg,/opt/ml/input/data/train/images/004433_female_Asian_23/mask1.jpg,/opt/ml/input/data/train/images/004433_female_Asian_23/mask2.jpg,/opt/ml/input/data/train/images/004433_female_Asian_23/mask3.jpg,/opt/ml/input/data/train/images/004433_female_Asian_23/mask4.jpg,/opt/ml/input/data/train/images/004433_female_Asian_23/mask5.jpg
003723,female,Asian,60,003723_female_Asian_60,/opt/ml/input/data/train/images/003723_female_Asian_60/normal.jpg,/opt/ml/input/data/train/images/003723_female_Asian_60/incorrect_mask.jpg,/opt/ml/input/data/train/images/003723_female_Asian_60/mask1.jpg,/opt/ml/input/data/train/images/003723_female_Asian_60/mask2.jpg,/opt/ml/input/data/train/images/003723_female_Asian_60/mask3.jpg,/opt/ml/input/data/train/images/003723_female_Asian_60/mask4.jpg,/opt/ml/input/data/train/images/003723_female_Asian_60/mask5.jpg
006058,female,Asian,19,006058_female_Asian_19,/opt/ml/input/data/train/images/006058_female_Asian_19/normal.png,/opt/ml/input/data/train/images/006058_female_Asian_19/incorrect_mask.png,/opt/ml/input/data/train/images/006058_female_Asian_19/mask1.png,/opt/ml/input/data/train/images/006058_female_Asian_19/mask2.png,/opt/ml/input/data/train/images/006058_female_Asian_19/mask3.png,/opt/ml/input/data/train/images/006058_female_Asian_19/mask4.png,/opt/ml/input/data/train/images/006058_female_Asian_19/mask5.png
000598,female,Asian,54,000598_female_Asian_54,/opt/ml/input/data/train/images/000598_female_Asian_54/normal.jpg,/opt/ml/input/data/train/images/000598_female_Asian_54/incorrect_mask.jpg,/opt/ml/input/data/train/images/000598_female_Asian_54/mask1.jpg,/opt/ml/input/data/train/images/000598_female_Asian_54/mask2.jpg,/opt/ml/input/data/train/images/000598_female_Asian_54/mask3.jpg,/opt/ml/input/data/train/images/000598_female_Asian_54/mask4.jpg,/opt/ml/input/data/train/images/000598_female_Asian_54/mask5.jpg
003783,female,Asian,40,003783_female_Asian_40,/opt/ml/input/data/train/images/003783_female_Asian_40/normal.jpg,/opt/ml/input/data/train/images/003783_female_Asian_40/incorrect_mask.jpg,/opt/ml/input/data/train/images/003783_female_Asian_40/mask1.jpg,/opt/ml/input/data/train/images/003783_female_Asian_40/mask2.jpg,/opt/ml/input/data/train/images/003783_female_Asian_40/mask3.jpg,/opt/ml/input/data/train/images/003783_female_Asian_40/mask4.jpg,/opt/ml/input/data/train/images/003783_female_Asian_40/mask5.jpg
005255,male,Asian,19,005255_male_Asian_19,/opt/ml/input/data/train/images/005255_male_Asian_19/normal.jpg,/opt/ml/input/data/train/images/005255_male_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/005255_male_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/005255_male_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/005255_male_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/005255_male_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/005255_male_Asian_19/mask5.jpg
001625,male,Asian,60,001625_male_Asian_60,/opt/ml/input/data/train/images/001625_male_Asian_60/normal.jpg,/opt/ml/input/data/train/images/001625_male_Asian_60/incorrect_mask.jpg,/opt/ml/input/data/train/images/001625_male_Asian_60/mask1.jpg,/opt/ml/input/data/train/images/001625_male_Asian_60/mask2.jpg,/opt/ml/input/data/train/images/001625_male_Asian_60/mask3.jpg,/opt/ml/input/data/train/images/001625_male_Asian_60/mask4.jpg,/opt/ml/input/data/train/images/001625_male_Asian_60/mask5.jpg
006472,female,Asian,18,006472_female_Asian_18,/opt/ml/input/data/train/images/006472_female_Asian_18/normal.jpg,/opt/ml/input/data/train/images/006472_female_Asian_18/incorrect_mask.jpg,/opt/ml/input/data/train/images/006472_female_Asian_18/mask1.jpg,/opt/ml/input/data/train/images/006472_female_Asian_18/mask2.jpg,/opt/ml/input/data/train/images/006472_female_Asian_18/mask3.jpg,/opt/ml/input/data/train/images/006472_female_Asian_18/mask4.jpg,/opt/ml/input/data/train/images/006472_female_Asian_18/mask5.jpg
000245,male,Asian,58,000245_male_Asian_58,/opt/ml/input/data/train/images/000245_male_Asian_58/normal.jpg,/opt/ml/input/data/train/images/000245_male_Asian_58/incorrect_mask.jpg,/opt/ml/input/data/train/images/000245_male_Asian_58/mask1.jpg,/opt/ml/input/data/train/images/000245_male_Asian_58/mask2.jpg,/opt/ml/input/data/train/images/000245_male_Asian_58/mask3.jpg,/opt/ml/input/data/train/images/000245_male_Asian_58/mask4.jpg,/opt/ml/input/data/train/images/000245_male_Asian_58/mask5.jpg
006710,male,Asian,19,006710_male_Asian_19,/opt/ml/input/data/train/images/006710_male_Asian_19/normal.jpg,/opt/ml/input/data/train/images/006710_male_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/006710_male_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/006710_male_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/006710_male_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/006710_male_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/006710_male_Asian_19/mask5.jpg
001331,female,Asian,23,001331_female_Asian_23,/opt/ml/input/data/train/images/001331_female_Asian_23/normal.jpg,/opt/ml/input/data/train/images/001331_female_Asian_23/incorrect_mask.jpg,/opt/ml/input/data/train/images/001331_female_Asian_23/mask1.jpg,/opt/ml/input/data/train/images/001331_female_Asian_23/mask2.jpg,/opt/ml/input/data/train/images/001331_female_Asian_23/mask3.jpg,/opt/ml/input/data/train/images/001331_female_Asian_23/mask4.jpg,/opt/ml/input/data/train/images/001331_female_Asian_23/mask5.jpg
003386,female,Asian,20,003386_female_Asian_20,/opt/ml/input/data/train/images/003386_female_Asian_20/normal.jpg,/opt/ml/input/data/train/images/003386_female_Asian_20/incorrect_mask.jpg,/opt/ml/input/data/train/images/003386_female_Asian_20/mask1.jpg,/opt/ml/input/data/train/images/003386_female_Asian_20/mask2.jpg,/opt/ml/input/data/train/images/003386_female_Asian_20/mask3.jpg,/opt/ml/input/data/train/images/003386_female_Asian_20/mask4.jpg,/opt/ml/input/data/train/images/003386_female_Asian_20/mask5.jpg
006200,male,Asian,18,006200_male_Asian_18,/opt/ml/input/data/train/images/006200_male_Asian_18/normal.jpg,/opt/ml/input/data/train/images/006200_male_Asian_18/incorrect_mask.jpg,/opt/ml/input/data/train/images/006200_male_Asian_18/mask1.jpg,/opt/ml/input/data/train/images/006200_male_Asian_18/mask2.jpg,/opt/ml/input/data/train/images/006200_male_Asian_18/mask3.jpg,/opt/ml/input/data/train/images/006200_male_Asian_18/mask4.jpg,/opt/ml/input/data/train/images/006200_male_Asian_18/mask5.jpg
006424,female,Asian,18,006424_female_Asian_18,/opt/ml/input/data/train/images/006424_female_Asian_18/normal.jpg,/opt/ml/input/data/train/images/006424_female_Asian_18/incorrect_mask.jpg,/opt/ml/input/data/train/images/006424_female_Asian_18/mask1.jpg,/opt/ml/input/data/train/images/006424_female_Asian_18/mask2.jpg,/opt/ml/input/data/train/images/006424_female_Asian_18/mask3.jpg,/opt/ml/input/data/train/images/006424_female_Asian_18/mask4.jpg,/opt/ml/input/data/train/images/006424_female_Asian_18/mask5.jpg
004317,male,Asian,60,004317_male_Asian_60,/opt/ml/input/data/train/images/004317_male_Asian_60/normal.jpg,/opt/ml/input/data/train/images/004317_male_Asian_60/incorrect_mask.jpg,/opt/ml/input/data/train/images/004317_male_Asian_60/mask1.jpg,/opt/ml/input/data/train/images/004317_male_Asian_60/mask2.jpg,/opt/ml/input/data/train/images/004317_male_Asian_60/mask3.jpg,/opt/ml/input/data/train/images/004317_male_Asian_60/mask4.jpg,/opt/ml/input/data/train/images/004317_male_Asian_60/mask5.jpg
001295,female,Asian,21,001295_female_Asian_21,/opt/ml/input/data/train/images/001295_female_Asian_21/normal.jpg,/opt/ml/input/data/train/images/001295_female_Asian_21/incorrect_mask.jpg,/opt/ml/input/data/train/images/001295_female_Asian_21/mask1.jpg,/opt/ml/input/data/train/images/001295_female_Asian_21/mask2.jpg,/opt/ml/input/data/train/images/001295_female_Asian_21/mask3.jpg,/opt/ml/input/data/train/images/001295_female_Asian_21/mask4.jpg,/opt/ml/input/data/train/images/001295_female_Asian_21/mask5.jpg
004267,female,Asian,58,004267_female_Asian_58,/opt/ml/input/data/train/images/004267_female_Asian_58/normal.jpg,/opt/ml/input/data/train/images/004267_female_Asian_58/incorrect_mask.jpg,/opt/ml/input/data/train/images/004267_female_Asian_58/mask1.jpg,/opt/ml/input/data/train/images/004267_female_Asian_58/mask2.jpg,/opt/ml/input/data/train/images/004267_female_Asian_58/mask3.jpg,/opt/ml/input/data/train/images/004267_female_Asian_58/mask4.jpg,/opt/ml/input/data/train/images/004267_female_Asian_58/mask5.jpg
006631,female,Asian,19,006631_female_Asian_19,/opt/ml/input/data/train/images/006631_female_Asian_19/normal.jpg,/opt/ml/input/data/train/images/006631_female_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/006631_female_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/006631_female_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/006631_female_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/006631_female_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/006631_female_Asian_19/mask5.jpg
001154,female,Asian,23,001154_female_Asian_23,/opt/ml/input/data/train/images/001154_female_Asian_23/normal.jpg,/opt/ml/input/data/train/images/001154_female_Asian_23/incorrect_mask.jpg,/opt/ml/input/data/train/images/001154_female_Asian_23/mask1.jpg,/opt/ml/input/data/train/images/001154_female_Asian_23/mask2.jpg,/opt/ml/input/data/train/images/001154_female_Asian_23/mask3.jpg,/opt/ml/input/data/train/images/001154_female_Asian_23/mask4.jpg,/opt/ml/input/data/train/images/001154_female_Asian_23/mask5.jpg
003059,female,Asian,19,003059_female_Asian_19,/opt/ml/input/data/train/images/003059_female_Asian_19/normal.jpg,/opt/ml/input/data/train/images/003059_female_Asian_19/incorrect_mask.jpg,/opt/ml/input/data/train/images/003059_female_Asian_19/mask1.jpg,/opt/ml/input/data/train/images/003059_female_Asian_19/mask2.jpg,/opt/ml/input/data/train/images/003059_female_Asian_19/mask3.jpg,/opt/ml/input/data/train/images/003059_female_Asian_19/mask4.jpg,/opt/ml/input/data/train/images/003059_female_Asian_19/mask5.jpg
001599,male,Asian,24,001599_male_Asian_24,/opt/ml/input/data/train/images/001599_male_Asian_24/normal.jpg,/opt/ml/input/data/train/images/001599_male_Asian_24/incorrect_mask.jpg,/opt/ml/input/data/train/images/001599_male_Asian_24/mask1.jpg,/opt/ml/input/data/train/images/001599_male_Asian_24/mask2.jpg,/opt/ml/input/data/train/images/001599_male_Asian_24/mask3.jpg,/opt/ml/input/data/train/images/001599_male_Asian_24/mask4.jpg,/opt/ml/input/data/train/images/001599_male_Asian_24/mask5.jpg
004228,female,Asian,58,004228_female_Asian_58,/opt/ml/input/data/train/images/004228_female_Asian_58/normal.jpg,/opt/ml/input/data/train/images/004228_female_Asian_58/incorrect_mask.jpg,/opt/ml/input/data/train/images/004228_female_Asian_58/mask1.jpg,/opt/ml/input/data/train/images/004228_female_Asian_58/mask2.jpg,/opt/ml/input/data/train/images/004228_female_Asian_58/mask3.jpg,/opt/ml/input/data/train/images/004228_female_Asian_58/mask4.jpg,/opt/ml/input/data/train/images/004228_female_Asian_58/mask5.jpg
006690,male,Asian,20,006690_male_Asian_20,/opt/ml/input/data/train/images/006690_male_Asian_20/normal.jpg,/opt/ml/input/data/train/images/006690_male_Asian_20/incorrect_mask.jpg,/opt/ml/input/data/train/images/006690_male_Asian_20/mask1.jpg,/opt/ml/input/data/train/images/006690_male_Asian_20/mask2.jpg,/opt/ml/input/data/train/images/006690_male_Asian_20/mask3.jpg,/opt/ml/input/data/train/images/006690_male_Asian_20/mask4.jpg,/opt/ml/input/data/train/images/006690_male_Asian_20/mask5.jpg
